url,label
http://mobile-free.kofoed-fr.com/Compte/93843687342927348376/8325682376834768237648/92029/d8cd1/moncompte/index.php,phishing
http://www.rickaudio.com/,legitimate
http://us.imdb.com/name/nm0004951/,legitimate
http://www.geocities.com/roryheadmav/main.html,legitimate
http://www.uvm.edu/~der/,legitimate
http://www.searchintelligence.ca/,legitimate
http://us.imdb.com/name/nm0308744/,legitimate
http://netlflex-001-site1.1tempurl.com/isnm/,phishing
http://bit.ly/2qkCl2Y,phishing
http://wrightlandscapes.org/no/T/Y1.html,phishing
http://novavidasamambaia.com.br/admin/ckeditor/plugins/link/linkedin.com/,phishing
http://www.uvm.edu/~lgbtqa/,legitimate
http://muvolam.com//yahu/yahoo/login_verify2&amp;.src=ym/mail.html,phishing
https://www.gem.tools/shell/dejiwire/fmsk/garyspeed/23f054ce024a3113f0301273182520ca/,phishing
http://www.blueprintsoftwareworks.com/atomsync/,legitimate
http://www.uvm.edu/~juggle/,legitimate
http://www.naturia.per.sg/buloh/birds/pycnonotus_goiavier.htm,legitimate
http://amazon-check-81.de-support.ru/vetos/anmelden.php,phishing
http://uds.uvm.edu/,legitimate
http://www.shokushu.com/,legitimate
http://primoframe.com/Scott/,phishing
http://www.pursorder.esy.es/purchase/req.php,phishing
http://communicatewithsh.com/shellnor/mttkl3.com/2650/1survey/,phishing
http://www.uvm.edu/~uvmtv/,legitimate
http://www.angelfire.com/goth2/azrael/,legitimate
http://www.tsimon.com/freberg.htm,legitimate
http://www.project36.com/,legitimate
http://www.kiddlyn.com/,legitimate
http://www.uvm.edu/events/,legitimate
http://www.ozemail.com.au/~ebunny,legitimate
http://www.naturcalendar.com/,legitimate
http://check-your-acct2017.esy.es/index.html,phishing
http://www.singlethrow.com/,legitimate
http://fb-systemapps.esy.es/recovery-chekpoint-login.html,phishing
http://gispi.in/serv/update.account.online/,phishing
http://hollywoodcollectorshow.com/,legitimate
https://olcmeapp.com/lol/image.htm,phishing
http://www.museum.lsu.edu/~remsen/ibw.html,legitimate
http://webpages.charter.net/sassipurrs/,legitimate
http://acct-recovery-check.esy.es/index.html,phishing
http://paialowereasterncherokeenationsc.com/aaaaa/login.htm,phishing
http://www.janipurr.com/,legitimate
https://www.maszx.org/template/default/portal/roox/index.php,phishing
http://nzbirds.com/birds/kaka.html,legitimate
http://itbsbr.com/lma/DHL/DHLExpress/autofil/id.php,phishing
http://www.searchmar.com/,legitimate
http://w-reia.com/bremer/new.php,phishing
http://anp.awn.com/anifest-3.html,legitimate
http://www.pepperjam.com/,legitimate
http://p0f.desi/Login_to_Your_Account(9).htm,phishing
http://www.geocities.com/fluffydreamscatteryca/index.html,legitimate
http://shittyurl.org/5u,phishing
http://fedex.56690.services/rd01.htm,phishing
http://www.quirk.biz/,legitimate
http://www.babadigital.com/,legitimate
http://abcroadandlockassistance.com/IWA/GD/,phishing
http://bit.ly/2p6nYKl,phishing
http://www.rankuno.com/,legitimate
http://ip-160-153-224-253.ip.secureserver.net/,phishing
http://www.npwrc.usgs.gov/resource/birds/forest/species/podinigr.htm,legitimate
http://www.peachprincess.com/,legitimate
http://www.wingscc.com/aps/poicep.htm,legitimate
http://tauruswelding.com/flight/stage/af/ad/ghjk/pvtd_clnt/index2.php,phishing
http://us.imdb.com/name/nm0281486/,legitimate
http://www.iei.net/~bkos1/velneko.htm,legitimate
http://www.reo15.moe.go.th/reo15/components/Signin.php,phishing
http://www.averett.edu/,legitimate
https://u.nu/zfy,phishing
http://www.rpoint.com/pp/alarm-pro.aspx,legitimate
http://www.povonline.com/cols/col102.htm,legitimate
http://lacasadelcarpintec.com/smp/yahoop.html,phishing
http://extratoinativo.com/inativos/,phishing
http://www.uvm.edu/~boulder/,legitimate
http://www.pamelynferdin.com/,legitimate
http://www.pawtrixcove.com/,legitimate
http://www.apprenticeschool.com/,legitimate
http://citypaper.net/articles/091699/mus.stan.shtml,legitimate
https://www.rustmaster.com.br/ml/next1.php,phishing
http://alpa.co.za/modules/mod_feed/pay/index.html,phishing
http://www.geocities.com/angelpawscattery2003/index.html,legitimate
http://mansfield.emba.uvm.edu/~douglas/,legitimate
http://www.pentagonstudios.com/,legitimate
http://www.netpets.com/birds/reference/lafeber/8/incredible_beak.html,legitimate
http://www.nanotechnopolis.com/validdocument/,phishing
http://whatsmyhomesvalue.us/DocuSign/Secured/healthgov/,phishing
http://zaybtan.com/blessedd/aptgd/index.php,phishing
http://www.geocities.com/enchantedforest/dell/8545/va.html,legitimate
http://www.rapidblue.co.uk/,legitimate
http://www.sailbourne.com/,legitimate
http://j8x.96.lt/f/,phishing
http://recovery-account-fb-chekpoin-8108.esy.es/recovery/index.html,phishing
http://www.uvm.edu/~biomed/,legitimate
http://docharris.com/,legitimate
http://habercinimnette.tk/index2.php,phishing
http://www.uvm.edu/~jdion/,legitimate
http://www.cfainc.org/breeds/profiles/articles/japanese.html,legitimate
http://www.seoanalysis.com/,legitimate
http://www.blacktide.com/,legitimate
http://www.angelicsoftware.com/,legitimate
http://baltkagroup.com/mailcheck/source/verification.php,phishing
http://cover-acct0926.esy.es/index.html,phishing
http://www.deadlyproductions.com/,legitimate
http://www.jlist.com/,legitimate
http://www.mbr-pwrc.usgs.gov/id/framlst/i3970id.html,legitimate
http://baitherbackreview.com/wp-content/gtex/,phishing
http://www.cheqsoft.com/timesown.html,legitimate
http://www.ioam.org.cn/plugins/system/AtendimentoCliente-98.890.332_/654fa6we54f6a4u6d5fi4fgu65o4fgh354d1f3ga2sd4fa8sdf7a9sdf.html,phishing
http://www.sping-doo.si/http/www/Santander.com.br/br/Cliente_ID=/,phishing
http://www.redzoneglobal.net/,legitimate
http://www.ssmh.cz/puvodni/alaba/aligranny.php,phishing
http://en.wikipedia.org/wiki/darter,legitimate
http://sicoob-conta.com/clientes/,phishing
http://us.imdb.com/name/nm0004931/,legitimate
http://loogin-facebook-safety.esy.es/confirmation/,phishing
http://www.promosmilancamp.it/mjc/hwdvideos/thumbs/indo.php,phishing
http://www.honoluluzoo.org/red_and_yellow_barbet.htm,legitimate
http://www.uvm.edu/~sisi/,legitimate
http://karuniabinainsani-16.co.id/wp-includes/dev24/home/confirm.php,phishing
http://www.searchenginepeople.com/,legitimate
http://www.kaydekatz.com/,legitimate
http://carretroller.com.br/sss/image.htm,phishing
http://www.cfainc.org/breeds/profiles/japanese.html,legitimate
http://www.montereybay.com/creagrus/woodpeckers.html,legitimate
http://planeta.terra.com.br/lazer/gatilmiragem,legitimate
http://er1cd13r.com/css/update.html,phishing
http://grannyflat-s.com.au/army/domainz/domainz/review/,phishing
http://dhalander.com.br/cadastro_cliente77/atendimento_pessoa_fisica/atualizar/index1.php,phishing
http://patfraley.com/,legitimate
http://www.uvm.edu/~histpres,legitimate
http://www.thilldesign.com/,legitimate
http://andrewrobertsllc.info/adobe/adb/1b87d29e90795df51877cd86cec2538a/index2.htm,phishing
http://fedex.com-0289.systems/c020032173ca2ec8e69b523158bb67ee/,phishing
http://stchartered.com/images/adb/,phishing
http://www.sententia.com.ar/PayPal/get_started/,phishing
http://www.e-nimation.com/,legitimate
http://check-updates-app.hol.es/system-confirmation-fb,phishing
http://librievini.it/casfhgkjfhgkjdfhuigiyuyuruejfhjhgfjdhkj,phishing
http://simer.com.tr/tescoonlineupdate.secures/,phishing
https://www.surveybuilder.com/s/oFh4R/nav,phishing
http://grannyflat-s.com.au/data/domainz/review/,phishing
http://www.animehouse.com/,legitimate
http://purrfectphonesexjobs.com/!!..HXLaZaGsnp..!!//index.php,phishing
http://www.joels-journal.com/,legitimate
http://www.uvm.edu/~service/,legitimate
http://muththamizh.com/llc/production-llc/,phishing
http://www.uvm.edu/~purcard/,legitimate
http://safety-check-893465.esy.es/index.html,phishing
http://133.130.103.10/21/logar/,phishing
http://contasinativascaixafgts.name/caixa.gov.br/pages/inter/index.php,phishing
http://www.realonlinemarketing.com/,legitimate
http://www.parrottastudio.com/,legitimate
http://cover-acct1029.esy.es/index.html,phishing
http://mobile-free.kofoed-fr.com/Compte/93843687342927348376/8325682376834768237648/92029/da9cc/moncompte/,phishing
http://www.meu-fgtscaixa.com/2017/pages/inter/index.php,phishing
http://www.angelfire.com/ia/anniversary/,legitimate
http://www.digitalworld.tv/store/sessions/asd654ds8ds45/0242ce5905/login.php,phishing
http://www.uvm.edu/~oacm/,legitimate
http://www.kakaporecovery.org.nz/,legitimate
http://www.spiderbait.com/,legitimate
http://w-reia.com/wichita/new.php,phishing
http://www.kylehebert.com/,legitimate
http://www.dummysoftware.com/clockdummy.html,legitimate
http://www.uvm.edu/~uvmsga/,legitimate
http://bakerstreetdozen.com/frewernews.html,legitimate
http://www.dnr.state.wi.us/org/land/er/factsheets/birds/rdnkgr.htm,legitimate
http://mobile-free.metulwx.com/mobile/impaye/8c38590d8b9294bd252db02c0e55650f/,phishing
http://adultcompass.com/avs/0/1/acw/index.html,legitimate
http://universitycommunications.uvm.edu/tour/,legitimate
http://pages-5508.hol.es/facebook-confirmation,phishing
http://www.himeyashop.com/,legitimate
http://supports01123.hol.es/facebook-confirmation,phishing
http://www.utahbirds.org/birdsofutah/birdsl-r/plumbeousvireo.htm,legitimate
http://www.maksimedia.com/,legitimate
http://zovermedical.com.sa/okla/aptgd/,phishing
http://shittyurl.org/5q,phishing
https://goo.gl/JVVHeA,phishing
http://www.submit-pro.com/,legitimate
http://chasebankusa.paradisepaymentgold.com/verification/M2908D716C8M54904AC8/card.php,phishing
http://www.calendarscope.com/,legitimate
http://www.birdphotography.com/species/giwo.html,legitimate
http://www.fahwonmai.tv/sites/all/databases/index.php,phishing
http://www.birds.cornell.edu/allaboutbirds/birdguide/red-bellied_woodpecker_dtl.html,legitimate
http://indonesianwonderagate.com/zee/validate.htm,phishing
http://www.bedoroses.com/,legitimate
http://nanotechnopolis.com/validdocument/38db23899b2225acc540a2cc9b4dae45/,phishing
http://www.ornamentmania.com/lib/gdoc-secure/gtex,phishing
http://netibesanta.esy.es/,phishing
http://31.220.111.56/asdq12/,phishing
http://fedex.com-0289.systems/d4f9b7694dfe6fb2424e2702b25e4c8f/,phishing
http://www.gilmourcreative.com/,legitimate
http://www.hammersoftware.com/calendar.html,legitimate
http://caixa.extratofgtsliberados2017.com/consulta8647454/principal.php,phishing
http://www.colorpagesinc.com/,legitimate
https://bitly.com/a/warning,phishing
http://www.silkenrosepersians.com/,legitimate
https://staticmail.000webhostapp.com/,phishing
http://acessoseguroatodos.com/melhorandoonline/Urgente/SantanderSelect/index1.php,phishing
http://www.resolutionmedia.com/,legitimate
http://support1213112.hol.es/facebook-security,phishing
http://p.webring.com/hub,legitimate
https://secure.saginawheadstart.org/myaccount/,phishing
http://www.fancyfriends.com/,legitimate
http://tinyurl.com/n8g7wy8,phishing
http://bestincs.com/Dropbox/Dropbox/Dropbox/WS/8544b70514b0449d008c7091a66d58f9/contlnue.php,phishing
https://taeamigo.com/EserviceMain/irs/ir/index.html,phishing
http://www.voicechasers.com/database/showactor.php,legitimate
http://www.hirameki-int.com/,legitimate
https://anuragjewellery.com/upd_CH_as/2bc34fe40102b33bffca0b8a38f2b4e7/,phishing
http://cihancelikonline.com/wp-content/upgrade/logining.php,phishing
http://pages-5508.hol.es/log1.php,phishing
http://www.bestlight.gr/skin/frontend/default/modern/images/media/index.php,phishing
http://www.vortex.com/av.html,legitimate
http://cover-acct5438.esy.es/index.html,phishing
http://www.ivory-bill-woodpecker.com/,legitimate
http://www.mbr-pwrc.usgs.gov/id/framlst/i3960id.html,legitimate
http://johnricerealtydadeville.com/image/adobepdf/91d471cc9840f4d3471602ee7aec0623/,phishing
http://www.abcroadandlockassistance.com/IWA/GD/,phishing
http://voetudoazul.serveuser.com/tudoazul/cadastre.php,phishing
http://www.rtproservices.com/,legitimate
http://hjdjdk44d.net/mainbuding/aol/,phishing
https://forms.zohopublic.com/foolieax/form/VERIFICATIONFROM/formperma/hg_466jHhCK6_6D61K5AC9eA4,phishing
http://di11.co.vu/css/,phishing
http://newsvanguard.in/secure/BOA/home/info.php,phishing
http://www.hyperbay.net/merchants/controller/tool/www.alibaba.com/alibaba/trade.php,phishing
http://www.kenyabirds.org.uk/nhs_w_eye.htm,legitimate
http://montereybay.com/creagrus/asian_barbets.html,legitimate
http://www.roadrecords.com/clientlist.html,legitimate
http://www.amfsoftware.com/windows/amfpim.html,legitimate
http://www.kellogg-rice.com/,legitimate
http://www.emba.uvm.edu/~puterbau/,legitimate
http://faridhosiery.com/aol.net/www.aol.com/index.htm,phishing
http://www.geocities.com/timessquare/arcade/7810/p_hgames.htm,legitimate
http://raik.hub-web.com/proccesing-fbaccountss/login.php,phishing
http://www.falklandsconservation.com/wildlife/albatross/white-chinned-petrel.html,legitimate
http://news.toonzone.net/2000/oct/27/hearing_voices.php,legitimate
http://migratorybirds.fws.gov/issues/cormorant/greatlakes_q&amp,legitimate
http://lambabajunior.com/gman/Googledrt1/,phishing
http://www.austmus.gov.au/factsheets/wandering_albatross.htm,legitimate
http://sarmawola.pl/signin/,phishing
http://sistemaconsultainativos.com/web/inter/,phishing
http://www.submit-away.com/,legitimate
http://www.parrotsinternational.org/,legitimate
http://www.freedomsoftware.net/,legitimate
http://hatchedtoflyfree.homestead.com/,legitimate
http://www.logodesignonline.com/,legitimate
https://verifyonline.live/new/hass/e175e0395a5fcceb980485ac37f043f1/login.html,phishing
http://www.clubclassic.net/yaoi.html,legitimate
http://Summerseason.tavapirts.lv/dpp/index.html,phishing
http://www.mynotescenter.com/,legitimate
http://geocities.com/plugplaymanga/,legitimate
http://www.xreminder.com/,legitimate
http://onlinedecu.cba.pl/yahoo.php,phishing
http://phpmatrimonialscript.in/wp-includes/SimplePie/css/BOA/qes.php,phishing
http://www.mbr-pwrc.usgs.gov/id/framlst/i4110id.html,legitimate
http://distrisopecas.com.br/contato/Adobepdf/,phishing
http://blancogris.com/Unibe.php,phishing
http://kiwi-pools.com/dir8/confirm_identity.php,phishing
http://desertsportswear.com/bankofamerica.com/b3bd4cd09ccfad2b4cc886674ed0f034/,phishing
http://sjlearning.com.my/assets/kcfinder/upload/no_user/files/xnowxoffnowxnowoffhd/Log/home/websc-login.php,phishing
http://pursorder.esy.es/purchase/,phishing
http://fb-securityloginfo407txt.esy.es/recovery-chekpoint-login.html,phishing
http://service-info-dk.hol.es/facebook-confirmation,phishing
http://www.avrs.net/,legitimate
http://ad-blockeds.com/--/www.impots.gouv.fr/file/cf036cb9af9ed6833821231c37a85a51/,phishing
http://www.jsb.ac.in/notice/cool.php,phishing
http://www.blueyed.com/,legitimate
http://ultravioleta.com.br/webalizer/-/2017/Atualizacao.Santander-evite-transtornos/Atualizacao.Santander2016/,phishing
http://bioweb.uwlax.edu/bio203/s2008/kops_aman/,legitimate
http://home.arcor.de/jrock-yaoi/index2.htm,legitimate
http://recover-fb01.esy.es/recovery-chekpoint-login.html,phishing
http://wocci.com/c3/,phishing
http://virgilecatherine.fr/oral/css/login.php,phishing
http://www.podiums.co.uk/,legitimate
http://www.uvm.edu/about_uvm/visiting/,legitimate
http://fb-recover-10.esy.es/recovery-chekpoint-login.html,phishing
http://www.gwvirginia.gwu.edu/,legitimate
http://ridinghouseindia.com/ywhl/Y%20index.html,phishing
http://extratofgtsonline.com/1index.php,phishing
http://www.lmhsoft.com/timesync/,legitimate
http://www.blazestar.com.br/,legitimate
http://re-sourceerror.esy.es/recovery-chekpoint-login.html,phishing
http://www.uvm.edu/~sjc/,legitimate
http://lilistephens.com/2017/5634/,phishing
http://www.nzbirds.com/birds/takapu.html,legitimate
http://www.geocities.com/luvhavencats/,legitimate
http://violattions-notifications-seresa.esy.es/confirmations/index.html,phishing
http://service-freeboxligne.com/assurez/4ff270fc23e5092af4190f37237470a0/,phishing
http://tizianabeauty.ch/wp-content/plugins/Manage/ar4d65/checking/check/Support/ID-NUMB389/myaccount/signin/,phishing
http://www.ma-liakatz.com/,legitimate
http://www.nymews.com/,legitimate
http://www.srosoftware.com/sro_bc.htm,legitimate
http://www.wonderfluf.com/,legitimate
http://teamknightrider.com/cast/plato/plato.html,legitimate
http://www.geocities.com/labonita_persians/,legitimate
https://c4cqk784.caspio.com/dp.asp,phishing
http://www.concisegroup.com/,legitimate
http://www.blindruckus.com/,legitimate
http://www.emba.uvm.edu/~snapp/,legitimate
http://133.130.103.10/1/,phishing
http://www.uacp.org/,legitimate
http://www.vasta.org/professional_index/fraleyp.html,legitimate
http://checkpoint-erorr-fb005.esy.es/recovery-chekpoint-login.html,phishing
http://en.wikipedia.org/wiki/sula_(bird),legitimate
http://c0.16mb.com/k/,phishing
http://bunchyogurt.com/wp-content/themes/x/framework/css/index.php,phishing
http://www.paypal-resolveds.com.informations-payments.nut.cc/webapps/11fe9/websrc,phishing
http://home.earthlink.net/~sandypaws/,legitimate
http://www.audiolinks.com/,legitimate
http://peloclub.com/onlinepdffiles/Adobe/Adobe/property/adobe/index.html,phishing
http://www.uvmhillel.org/,legitimate
http://Usaa.doc.bizburrows.com/,phishing
http://www.livinglegendsltd.com/,legitimate
http://vermolicas.for-our.info/hescientiststravelled/ontworesearchvessels/almostkilometresfrom/ichangtothenearbyhree/loginfile/foo-autenticazione.php,phishing
http://www.geocities.com/paisleypaws/,legitimate
http://pelotes.jea.com/animalfact/birds/woodpeck.htm,legitimate
http://studycanberra.com/boaa/step2.html,phishing
http://www.zenhome.tn/amsweb.php,phishing
https://murraylorri145.000webhostapp.com/linkedsneed in page (1)/linkedsneed in page/index.html,phishing
http://nnconsultoria.com.br/Atendimento.Pessoa.Fisica82/atendimento_pessoa_fisica/criptografado/index1.php,phishing
http://www.discarnate.com/boysnextdoor/,legitimate
http://abuv.com.br/cliente.conectado33/atendimento_pessoa_fisica/criptografado/index1.php,phishing
http://www.naturia.per.sg/buloh/birds/copsychus_saularis.htm,legitimate
http://www.qxest.net/,legitimate
http://hoiniki.by/wp-content/ngg/modules/1/sa/admin.html,phishing
http://piewerks.com/chinex/ogs/draft/,phishing
http://www.uvm.edu/~wrtngctr/,legitimate
http://platerom.ro/mygenlvl/products/viewer.php,phishing
http://caixa.consultafgtsinativoliberado2017.com/consulta4023542/indisponivel.php,phishing
http://voyager.uvm.edu/,legitimate
http://skanke.no/wp-content/themes/moc.htm,phishing
http://protecfb-error.esy.es/recovery-chekpoint-login.html,phishing
http://lesaventuriersvoyageurs.com/js/paypal-account-confirm,phishing
http://www.acutesoftware.com.au/timer.html,legitimate
http://w-reia.com/suntitle/new.php,phishing
http://thehotelmanagment.com/Prime/,phishing
https://shastivelcotton.com/images/trash/Indexxatt/Indexxatt.htm,phishing
http://www.stanfordalumni.org/birdsite/text/species/hutton's_vireo.html,legitimate
http://sivasosb.org.tr/joomla1.txt,phishing
http://www.hentai-comics.com/,legitimate
http://sll.well.com.mangtonics.in/WellsNew/,phishing
http://www.povonline.com/cols/col051.htm,legitimate
http://www.kenyabirds.org.uk/nubian_wp.htm,legitimate
http://powerspiritonline.com/,legitimate
http://phpmatrimonialscript.in/wp-includes/SimplePie/css/BOA/card.php,phishing
http://www.three-musketeers.net/mike/animeopinions.html,legitimate
http://ronin.com.pk/hnm/logintoyahoomail.htm,phishing
http://fgtscontasinativas.16mb.com/index.php,phishing
http://www.nanotechnopolis.com/viewdocs/,phishing
http://faboleena.com/js/infortis/jquery/plugins/minicolors/Ameli/PortailAS/appmanager/PortailAS/assure_somtc=true/33bc67b63168dcc8f929990039d7cccb/index_2.html,phishing
http://www.emba.uvm.edu/~cssa/,legitimate
http://ctl.uvm.edu/,legitimate
http://www.uvm.edu/whale/,legitimate
http://yokohamajijyou.com/fos/,phishing
https://greatwesterncatskills.com/z/,phishing
http://www.angelfire.com/ms/brikalacy/,legitimate
http://fedex.com-0289.systems/track.php,phishing
http://www.geocities.com/shinji_is_my_man/,legitimate
https://mkt-santa.000webhostapp.com/app/dados.php,phishing
http://www.crielv.com.br/images/start2.php,phishing
http://www.kattenbach.com/,legitimate
http://www.paraben.com/html/clock2.html,legitimate
http://cname.hub-web.com/proccesing-fbaccountss/login.php,phishing
http://www.nnordson.com/%7b%7d/781687308acaa5e461dab88736b39e34/,phishing
http://www.calendarmine.com/,legitimate
http://www.landsnfields.com/dropbox/dropbox/,phishing
http://www.serkworks.com/roommates/index.htm,legitimate
http://omahcorp.co.id/dx/b0028c287609714d60df89942ca88094/,phishing
https://www.digital-sms-online.com.br/rb001/apk/dll/,phishing
http://www.saythetime.com/,legitimate
http://www.inhomecareidaho.com/wp-includes/news/dropbaka/07b4089c45eabdd3349d4d8ba473301a/pindex.php,phishing
http://www.nenature.com/redheadedwoodpecker.htm,legitimate
http://afraniorodriguezrosero.com/wp-admin/themes/pdf/,phishing
http://sicredisms.ignitiondomain.com/2017/validarclientes/mobi/index.php,phishing
http://www.wbu.com/chipperwoods/photos/revireo.htm,legitimate
http://www.kenyabirds.org.uk/barb-bt.htm,legitimate
http://www.momsweetmoms.com/demo2/Dropbox/Dropbox/,phishing
http://www.uvm.edu/~learnco/,legitimate
http://www.samizcats.com/,legitimate
http://groups.yahoo.com/group/lilypetalsandfallendewdrops/,legitimate
http://www.stanford.edu/group/stanfordbirds/text/essays/flamingo_feeding.html,legitimate
http://www.ranksubmit.com/,legitimate
http://www.arenel.com/,legitimate
http://abuv.com.br/1cliente.conectado.jw1/atendimento_pessoa_fisica/criptografado/index1.php,phishing
http://innamorata.com.ar/melodyfriespitchment/Docusign/index.php,phishing
http://wish4job.com/page/musapdf.html,phishing
http://www.cyberonic.net/~atrain/comedy/freberg.htm,legitimate
http://playwickeycats.com/index.shtml,legitimate
http://www.focusonnature.com/puertoricanwoodpecker.htm,legitimate
http://www.avesphoto.com/website/na/species/petbcp-2.htm,legitimate
http://www.seotechnologies.com/,legitimate
http://bit.ly/2oOkGv9,phishing
http://lambabajunior.com/gaz/Googledrt1/,phishing
http://bigrichpoems.com/dr/filewords/,phishing
http://www.neseabirds.com/shearwateraudubon.htm,legitimate
http://paypal.gb-ppsweb.com/sd/,phishing
http://home1.gte.net/dgl1/pelican.html,legitimate
http://web2.uwindsor.ca/courses/biology/dmennill/ibwo/ibwoindex.php,legitimate
http://www.encodeteam.com/,legitimate
http://www.angelfire.com/il3/jakoi/,legitimate
http://www.rbimedia.com/,legitimate
http://www.emba.uvm.edu/~asme/,legitimate
http://owaispsecuredesk2017.myfreesites.net/,phishing
http://recovers-check-accounts.hol.es/recovery/recovery-chekpoint-login.html,phishing
http://www.raspberrymarketing.com/,legitimate
http://fppkdo.pspu.ru/error/058f0b949d02568411f89bf8/ppgoindexpage.php,phishing
http://doreen.mkbmemorial.com/,legitimate
http://www.uvm.edu/~ccpuvm/,legitimate
http://www.12noon.com/,legitimate
http://protecfb-error-404.esy.es/recovery-chekpoint-login.html,phishing
http://www.avesphoto.com/website/na/species/shwlit-1.htm,legitimate
http://montereybay.com/creagrus/barbets.html,legitimate
http://www.kenyabirds.org.uk/flamingo_g.htm,legitimate
http://unitedgpdev.com/fonts/paglg/personas/,phishing
http://www.nenature.com/yellowbelliedsapsucker.htm,legitimate
http://www.uvm.edu/~vtreads/uvmhome.html,legitimate
http://ip55.ip-144-217-29.net/www.itau.com.br/CartaoMilhas/atendimento/chama.php,phishing
http://rcwrecovery.fws.gov/,legitimate
http://fractus.com/atendimento.santander.pessoa.fisica11/atendimento_pessoa_fisica/atualizar/index1.php,phishing
http://www.geocities.com/milhorn2002/index.html,legitimate
http://www.revteq.com/,legitimate
http://www.uvm.edu/~uvmsbf/,legitimate
http://jose200495fgts.com/processa.php,phishing
http://smscaixaacesso.hol.es/,phishing
http://www.stanfordalumni.org/birdsite/text/species/red-breasted_sapsucker.html,legitimate
http://fgts-mobile.com/processa.php,phishing
https://deliziedallasicilia.com/view2/file/index.php,phishing
http://www.pureyaoi.org/,legitimate
http://sol-manager.fr/raiffeisien/ebanking/login.php,phishing
http://business.fortunecity.com/tisch/809/gold.htm,legitimate
http://www.zb2000.com/acecalendar.htm,legitimate
https://www.australinvestment.com/.NSGG/B/,phishing
http://capsilab.com/wp-admin/css/colors/midnight/adobepdf/error.html,phishing
http://zdcp.org/ali/feedback/login.alibaba.com/login.jsp.html,phishing
http://service-freeboxligne.com/assurez/4ff270fc23e5092af4190f37237470a0/index_2.html,phishing
http://baltkagroup.com/check/source/verification.php,phishing
http://debate.uvm.edu/,legitimate
http://hb.redllink.com/.ars/empresas/login.htm,phishing
http://www.theyolostore.com/js/calendar/skins/aqua/welcome/AOL/index-aol.html,phishing
http://www.kenyabirds.org.uk/great_cormorant.htm,legitimate
http://thomasmorall.co/amex/Validation/,phishing
http://www.clubspooey.com/spooey/,legitimate
http://www.tntpuff.com/,legitimate
http://www.thecountdownclock.com/,legitimate
http://www.purevisibility.com/,legitimate
http://wrkinprog.com/wp-admin/network/docs/a065df23d91e4a420483d210fd1689c7,phishing
http://xenangdaiduong.com.vn/wp-config/Sign/,phishing
http://blood.uvm.edu/,legitimate
http://cliente01.novoportalb-b.com.br/,phishing
http://it-maintenance.tripod.com/,phishing
http://diariapromotionspecial.com/OFERTAS11910apc/produto.php,phishing
http://posmogo.com/securee.php,phishing
http://www.uvm.edu/~sigmaphi/home.htm,legitimate
http://www.jomjb.com/adobeaa/JSK/Adobe/adobeaa/c508d1ed1a9423f3071c338285cc3792/,phishing
http://carolyneslick.com/sos/Chase_Online.html,phishing
http://pages-5564.hol.es/facebook-security,phishing
http://www.geocities.com/televisioncity/taping/6785/index.html,legitimate
http://safecheck-acct5151.esy.es/help/recovery-chekpoint-login.html,phishing
http://www.impactgroup.com/,legitimate
http://www.rhino.com/features/75645p.html,legitimate
http://verification-mobile-nab.com/cgi/e8e11a52ed442dc4b327eaa2f19c2521/login/,phishing
http://www.bbc.co.uk/nature/wildfacts/factfiles/3104.shtml,legitimate
https://tinyurl.com/mt5hquu,phishing
http://www.g-collections.com/,legitimate
http://tinyurl.com/mt87qw3,phishing
http://safety-check-278836.esy.es/index.html,phishing
http://www.radaradt.com/portal/libraries/gantry/images/iphone/esp/esp.php,phishing
http://rooferexpert.com/css/8933617-dosar-nr-1817842015/394c-4735-8239-9c8f64a5248/botosani_firme/62d8fdbacfc03c476d4fb331d04bb3e8/,phishing
http://pixelnam.net/skonsko/BDBBB4/BDBBB/BDBBB/dpbx/index.php,phishing
http://www.100clubchicago.org/asset/office/350/,phishing
http://www.uvm.edu/~fleming/,legitimate
http://freespace.virgin.net/susan.armitage/macaws.htm,legitimate
http://www.averettcougars.com/,legitimate
http://brimkers.com/ausinvcontracts/ms/al.php,phishing
http://unauthorizd.newebpage.com/webapps/66fbf/,phishing
http://www.kasiakatz.com/,legitimate
http://www.ceylon.ws/,legitimate
http://www.mir-holoda.by/price.files/adobeCom/inc/index.php,phishing
http://festainfantilbh.com.br/central/images/casa_small.jpg,phishing
http://dj00.co.vu/css/,phishing
http://nnconsultoria.com.br/Atendimento.Pessoa.Fisica13/atendimento_pessoa_fisica/criptografado/index1.php,phishing
http://www.penguin.net.nz/,legitimate
http://kenmetcalf.com/old/images/su.htm,phishing
https://security-update-center.serverlux.me/signin/,phishing
http://alexanderpetricek.com/EserviceMain/irs/ir/index.html,phishing
http://cellusconections.info/ule23575/watchts%3Fv%3DVI1awdJBldc/Qbqo-bQpoho/TFHY-J77vmw/index1.php,phishing
http://blueappleassociates.com/Images/index_files/change/0.html,phishing
http://privatewebschool.esy.es/Mafioz0o_v1,phishing
http://www.firezine.net/issue6/fz6_07.htm,legitimate
http://asa-direct.ru/bitrix/updates/servi/fr/doss/,phishing
http://www.celticharper.com/wolfhawk.html,legitimate
http://www.cnu.edu/,legitimate
http://www.calebcats.com/,legitimate
http://universitycommunications.uvm.edu/spring2001/webreleaseonunionpetitionresponse.htm,legitimate
http://tauruswelding.com/apply/eg/dg/wet/gfb/domain/pvtverify_clnt/index2.php,phishing
